time	voltage
1.101706526940688e+00	8.923709e-03
1.103659651940688e+00	1.219940e-02
1.105612776940688e+00	1.634169e-02
1.107565901940688e+00	2.142209e-02
1.109519026940688e+00	2.746886e-02
1.111472151940688e+00	3.446549e-02
1.113425276940688e+00	4.235828e-02
1.115378401940688e+00	5.106723e-02
1.117331526940688e+00	6.049865e-02
1.119284651940688e+00	7.055449e-02
1.121237776940688e+00	8.113962e-02
1.125144026940688e+00	1.035539e-01
1.131003401940688e+00	1.392257e-01
1.134630634083546e+00	1.623262e-01
1.138257866226403e+00	1.852539e-01
1.141885098369260e+00	2.080087e-01
1.145512330512117e+00	2.305908e-01
1.149139562654974e+00	2.530000e-01
1.152766794797831e+00	2.752364e-01
1.156394026940688e+00	2.973000e-01
1.165043580512117e+00	3.479487e-01
1.173693134083546e+00	3.941186e-01
1.182342687654974e+00	4.358096e-01
1.190992241226403e+00	4.730217e-01
1.199641794797831e+00	5.057549e-01
1.208291348369260e+00	5.340093e-01
1.216940901940688e+00	5.577849e-01
1.231728848369260e+00	5.845990e-01
1.246516794797831e+00	5.960270e-01
1.261304741226403e+00	5.920690e-01
1.276092687654974e+00	5.727249e-01
1.290880634083546e+00	5.379947e-01
1.305668580512117e+00	4.878784e-01
1.320456526940688e+00	4.223760e-01
1.326036884083546e+00	3.942787e-01
1.331617241226403e+00	3.649113e-01
1.337197598369260e+00	3.342739e-01
1.342777955512117e+00	3.023663e-01
1.348358312654974e+00	2.691886e-01
1.353938669797831e+00	2.347408e-01
1.359519026940688e+00	1.990229e-01
1.362030187654974e+00	1.829024e-01
1.364541348369260e+00	1.669884e-01
1.367052509083546e+00	1.512809e-01
1.369563669797831e+00	1.357800e-01
1.372074830512117e+00	1.204856e-01
1.374585991226403e+00	1.053977e-01
1.377097151940688e+00	9.051633e-02
1.379050276940688e+00	7.955009e-02
1.381003401940688e+00	6.903744e-02
1.382956526940688e+00	5.906767e-02
1.384909651940688e+00	4.973674e-02
1.386862776940688e+00	4.114223e-02
1.388815901940688e+00	3.337669e-02
1.390769026940688e+00	2.651691e-02
1.392722151940688e+00	2.061212e-02
1.394675276940688e+00	1.567245e-02
1.396628401940688e+00	1.166338e-02
1.398581526940688e+00	8.507252e-03
1.400534651940688e+00	6.094098e-03
1.402487776940688e+00	4.297733e-03
1.404440901940688e+00	2.991199e-03
1.406394026940688e+00	2.059340e-03
1.408347151940688e+00	1.405239e-03
1.410300276940688e+00	9.519458e-04
1.412253401940688e+00	6.409287e-04
1.414206526940688e+00	4.293323e-04
1.416159651940688e+00	2.863407e-04
1.418112776940688e+00	1.902580e-04
1.420065901940688e+00	1.259446e-04
1.422019026940688e+00	8.311868e-05
1.423972151940688e+00	5.465746e-05
1.425925276940688e+00	3.588200e-05
1.427878401940688e+00	2.345443e-05
1.429831526940688e+00	1.528859e-05
1.431784651940688e+00	9.953976e-06
1.433737776940688e+00	6.467104e-06
1.435690901940688e+00	4.172325e-06
1.437644026940688e+00	2.741814e-06
1.439597151940688e+00	1.758337e-06
1.441550276940688e+00	1.102686e-06
1.445456526940688e+00	4.470348e-07
1.449362776940688e+00	2.736948e-07
1.453269026940688e+00	1.368474e-07
1.457175276940688e+00	3.649264e-08
1.461081526940688e+00	-2.736948e-08
1.464987776940688e+00	-5.473896e-08
1.468894026940688e+00	-4.561580e-08
1.472800276940688e+00	0.000000e+00
1.476706526940688e+00	0.000000e+00
1.480612776940688e+00	0.000000e+00
1.484519026940688e+00	0.000000e+00
1.488425276940688e+00	0.000000e+00
1.492331526940688e+00	0.000000e+00
1.496237776940688e+00	0.000000e+00
1.500144026940688e+00	0.000000e+00
1.504887330512117e+00	0.000000e+00
1.509630634083546e+00	0.000000e+00
1.514373937654974e+00	0.000000e+00
1.519117241226403e+00	0.000000e+00
1.523860544797831e+00	0.000000e+00
1.528603848369260e+00	0.000000e+00
1.533347151940688e+00	0.000000e+00
1.536416348369260e+00	-5.169791e-08
1.539485544797831e+00	-6.203749e-08
1.542554741226403e+00	-3.101874e-08
1.545623937654974e+00	4.135832e-08
1.548693134083546e+00	1.550937e-07
1.551762330512117e+00	3.101874e-07
1.554831526940688e+00	5.066395e-07
1.558737776940688e+00	1.192093e-06
1.560690901940688e+00	1.877546e-06
1.562644026940688e+00	2.920628e-06
1.564597151940688e+00	4.470348e-06
1.566550276940688e+00	6.884336e-06
1.568503401940688e+00	1.063943e-05
1.570456526940688e+00	1.627207e-05
1.572409651940688e+00	2.497435e-05
1.574362776940688e+00	3.814697e-05
1.576315901940688e+00	5.814433e-05
1.578269026940688e+00	8.836389e-05
1.580222151940688e+00	1.338720e-04
1.582175276940688e+00	2.021194e-04
1.584128401940688e+00	3.040433e-04
1.586081526940688e+00	4.556775e-04
1.588034651940688e+00	6.796718e-04
1.589987776940688e+00	1.008630e-03
1.591940901940688e+00	1.487434e-03
1.593894026940688e+00	2.177238e-03
1.595847151940688e+00	3.157914e-03
1.597800276940688e+00	4.529178e-03
1.599753401940688e+00	6.408632e-03
1.601706526940688e+00	8.923709e-03
1.603659651940688e+00	1.219940e-02
1.605612776940688e+00	1.634169e-02
1.607565901940688e+00	2.142209e-02
1.609519026940688e+00	2.746886e-02
1.611472151940688e+00	3.446549e-02
1.613425276940688e+00	4.235828e-02
1.615378401940688e+00	5.106723e-02
1.617331526940688e+00	6.049865e-02
1.619284651940688e+00	7.055449e-02
1.621237776940688e+00	8.113962e-02
1.625144026940688e+00	1.035539e-01
1.631003401940688e+00	1.392257e-01
1.634630634083546e+00	1.623262e-01
1.638257866226403e+00	1.852539e-01
1.641885098369260e+00	2.080087e-01
1.645512330512117e+00	2.305908e-01
1.649139562654974e+00	2.530000e-01
1.652766794797831e+00	2.752364e-01
1.656394026940688e+00	2.973000e-01
1.665043580512117e+00	3.479487e-01
1.673693134083546e+00	3.941186e-01
1.682342687654974e+00	4.358096e-01
1.690992241226403e+00	4.730217e-01
1.699641794797831e+00	5.057549e-01
1.708291348369260e+00	5.340093e-01
1.716940901940688e+00	5.577849e-01
1.731728848369260e+00	5.845990e-01
1.746516794797831e+00	5.960270e-01
1.761304741226403e+00	5.920690e-01
1.776092687654974e+00	5.727249e-01
1.790880634083546e+00	5.379947e-01
1.805668580512117e+00	4.878784e-01
1.820456526940688e+00	4.223760e-01
1.826036884083546e+00	3.942787e-01
1.831617241226403e+00	3.649113e-01
1.837197598369260e+00	3.342739e-01
1.842777955512117e+00	3.023663e-01
1.848358312654974e+00	2.691886e-01
1.853938669797831e+00	2.347408e-01
1.859519026940688e+00	1.990229e-01
1.862030187654974e+00	1.829024e-01
1.864541348369260e+00	1.669884e-01
1.867052509083546e+00	1.512809e-01
1.869563669797831e+00	1.357800e-01
1.872074830512117e+00	1.204856e-01
1.874585991226403e+00	1.053977e-01
1.877097151940688e+00	9.051633e-02
1.879050276940688e+00	7.955009e-02
1.881003401940688e+00	6.903744e-02
1.882956526940688e+00	5.906767e-02
1.884909651940688e+00	4.973674e-02
1.886862776940688e+00	4.114223e-02
1.888815901940688e+00	3.337669e-02
1.890769026940688e+00	2.651691e-02
1.892722151940688e+00	2.061212e-02
1.894675276940688e+00	1.567245e-02
1.896628401940688e+00	1.166338e-02
1.898581526940688e+00	8.507252e-03
