time	voltage
1.072409651940688e+00	1.747015e-02
1.074362776940688e+00	2.362275e-02
1.076315901940688e+00	3.107828e-02
1.078269026940688e+00	3.980744e-02
1.080222151940688e+00	4.972398e-02
1.082175276940688e+00	6.070635e-02
1.084128401940688e+00	7.261863e-02
1.086081526940688e+00	8.532527e-02
1.089987776940688e+00	1.126315e-01
1.095847151940688e+00	1.568485e-01
1.099753401940688e+00	1.881511e-01
1.103659651940688e+00	2.194805e-01
1.107565901940688e+00	2.508369e-01
1.111472151940688e+00	2.822201e-01
1.115378401940688e+00	3.136303e-01
1.119284651940688e+00	3.450673e-01
1.123190901940688e+00	3.765312e-01
1.132398491226403e+00	4.490634e-01
1.141606080512117e+00	5.170430e-01
1.150813669797831e+00	5.804701e-01
1.160021259083546e+00	6.393445e-01
1.169228848369260e+00	6.936664e-01
1.178436437654974e+00	7.434358e-01
1.187644026940688e+00	7.886525e-01
1.208570366226403e+00	8.677166e-01
1.229496705512117e+00	9.150269e-01
1.250423044797831e+00	9.305833e-01
1.271349384083546e+00	9.143860e-01
1.292275723369260e+00	8.664348e-01
1.313202062654974e+00	7.867299e-01
1.334128401940688e+00	6.752711e-01
1.341382866226403e+00	6.303401e-01
1.348637330512117e+00	5.830752e-01
1.355891794797831e+00	5.334763e-01
1.363146259083546e+00	4.815435e-01
1.370400723369260e+00	4.272767e-01
1.377655187654974e+00	3.706759e-01
1.384909651940688e+00	3.117412e-01
1.387978848369260e+00	2.866120e-01
1.391048044797831e+00	2.616615e-01
1.394117241226403e+00	2.368894e-01
1.397186437654974e+00	2.122959e-01
1.400255634083546e+00	1.878809e-01
1.403324830512117e+00	1.636445e-01
1.406394026940688e+00	1.395866e-01
1.410300276940688e+00	1.105474e-01
1.414206526940688e+00	8.340877e-02
1.416159651940688e+00	7.081148e-02
1.418112776940688e+00	5.902791e-02
1.420065901940688e+00	4.819408e-02
1.422019026940688e+00	3.844494e-02
1.423972151940688e+00	2.989820e-02
1.425925276940688e+00	2.263337e-02
1.427878401940688e+00	1.667038e-02
1.429831526940688e+00	1.195624e-02
1.431784651940688e+00	8.368105e-03
1.433737776940688e+00	5.733371e-03
1.435690901940688e+00	3.859460e-03
1.437644026940688e+00	2.561808e-03
1.439597151940688e+00	1.682073e-03
1.443503401940688e+00	7.088780e-04
1.449362776940688e+00	1.873076e-04
1.455780187654974e+00	1.083065e-04
1.462197598369260e+00	4.671970e-05
1.468615009083546e+00	2.547186e-06
1.475032419797831e+00	-2.421104e-05
1.481449830512117e+00	-3.355498e-05
1.487867241226403e+00	-2.548463e-05
1.494284651940688e+00	0.000000e+00
1.496516794797831e+00	-7.602633e-10
1.498748937654974e+00	-9.123160e-10
1.500981080512117e+00	-4.561580e-10
1.503213223369260e+00	6.082107e-10
1.505445366226403e+00	2.280790e-09
1.507677509083546e+00	4.561580e-09
1.509909651940688e+00	7.450581e-09
1.515769026940688e+00	-2.626345e-05
1.521628401940688e+00	-3.425093e-05
1.527487776940688e+00	-2.395499e-05
1.533347151940688e+00	4.624378e-06
1.539206526940688e+00	5.148716e-05
1.545065901940688e+00	1.166334e-04
1.550925276940688e+00	2.000630e-04
1.556784651940688e+00	7.560849e-04
1.558737776940688e+00	1.167476e-03
1.560690901940688e+00	1.790881e-03
1.562644026940688e+00	2.723634e-03
1.564597151940688e+00	4.095793e-03
1.566550276940688e+00	6.070226e-03
1.568503401940688e+00	8.833945e-03
1.570456526940688e+00	1.257837e-02
1.572409651940688e+00	1.747015e-02
1.574362776940688e+00	2.362275e-02
1.576315901940688e+00	3.107828e-02
1.578269026940688e+00	3.980744e-02
1.580222151940688e+00	4.972398e-02
1.582175276940688e+00	6.070635e-02
1.584128401940688e+00	7.261863e-02
1.586081526940688e+00	8.532527e-02
1.589987776940688e+00	1.126315e-01
1.595847151940688e+00	1.568485e-01
1.599753401940688e+00	1.881511e-01
1.603659651940688e+00	2.194805e-01
1.607565901940688e+00	2.508369e-01
1.611472151940688e+00	2.822201e-01
1.615378401940688e+00	3.136303e-01
1.619284651940688e+00	3.450673e-01
1.623190901940688e+00	3.765312e-01
1.632398491226403e+00	4.490634e-01
1.641606080512117e+00	5.170430e-01
1.650813669797831e+00	5.804701e-01
1.660021259083546e+00	6.393445e-01
1.669228848369260e+00	6.936664e-01
1.678436437654974e+00	7.434358e-01
1.687644026940688e+00	7.886525e-01
1.708570366226403e+00	8.677166e-01
1.729496705512117e+00	9.150269e-01
1.750423044797831e+00	9.305833e-01
1.771349384083546e+00	9.143860e-01
1.792275723369260e+00	8.664348e-01
1.813202062654974e+00	7.867299e-01
1.834128401940688e+00	6.752711e-01
1.841382866226403e+00	6.303401e-01
1.848637330512117e+00	5.830752e-01
1.855891794797831e+00	5.334763e-01
1.863146259083546e+00	4.815435e-01
1.870400723369260e+00	4.272767e-01
1.877655187654974e+00	3.706759e-01
1.884909651940688e+00	3.117412e-01
1.887978848369260e+00	2.866120e-01
1.891048044797831e+00	2.616615e-01
1.894117241226403e+00	2.368894e-01
1.897186437654974e+00	2.122959e-01
1.900255634083546e+00	1.878809e-01
1.903324830512117e+00	1.636445e-01
1.906394026940688e+00	1.395866e-01
1.910300276940688e+00	1.105474e-01
1.914206526940688e+00	8.340877e-02
1.916159651940688e+00	7.081148e-02
1.918112776940688e+00	5.902791e-02
1.920065901940688e+00	4.819408e-02
1.922019026940688e+00	3.844494e-02
1.923972151940688e+00	2.989820e-02
1.925925276940688e+00	2.263337e-02
1.927878401940688e+00	1.667038e-02
1.929831526940688e+00	1.195624e-02
1.931784651940688e+00	8.368105e-03
1.933737776940688e+00	5.733371e-03
1.935690901940688e+00	3.859460e-03
1.937644026940688e+00	2.561808e-03
1.939597151940688e+00	1.682073e-03
1.943503401940688e+00	7.088780e-04
1.949362776940688e+00	1.873076e-04
1.957175276940688e+00	3.060699e-05
1.962755634083546e+00	1.790675e-05
1.968335991226403e+00	7.982537e-06
1.973916348369260e+00	8.343510e-07
1.979496705512117e+00	-3.537809e-06
1.985077062654974e+00	-5.133944e-06
1.990657419797831e+00	-3.954054e-06
1.996237776940688e+00	1.862645e-09
1.998190901940688e+00	0.000000e+00
2.000000000000000e+00	-3.673264e-18
