time	voltage
1.833570366226403e+00	-1.730609e+00
1.838034651940688e+00	-1.701760e+00
1.840266794797831e+00	-1.686849e+00
1.842498937654974e+00	-1.671614e+00
1.844731080512117e+00	-1.656055e+00
1.846963223369260e+00	-1.640172e+00
1.849195366226403e+00	-1.623964e+00
1.851427509083546e+00	-1.607433e+00
1.853659651940688e+00	-1.590577e+00
1.855612776940688e+00	-1.575579e+00
1.857565901940688e+00	-1.560343e+00
1.859519026940688e+00	-1.544872e+00
1.861472151940688e+00	-1.529169e+00
1.863425276940688e+00	-1.513235e+00
1.865378401940688e+00	-1.497073e+00
1.867331526940688e+00	-1.480686e+00
1.869284651940688e+00	-1.464076e+00
1.871237776940688e+00	-1.447246e+00
1.873190901940688e+00	-1.430197e+00
1.875144026940688e+00	-1.412933e+00
1.877097151940688e+00	-1.395457e+00
1.879050276940688e+00	-1.377770e+00
1.881003401940688e+00	-1.359875e+00
1.882956526940688e+00	-1.341776e+00
1.884909651940688e+00	-1.323475e+00
1.886862776940688e+00	-1.304975e+00
1.888815901940688e+00	-1.286278e+00
1.890769026940688e+00	-1.267387e+00
1.892722151940688e+00	-1.248305e+00
1.894675276940688e+00	-1.229036e+00
1.896628401940688e+00	-1.209581e+00
1.898581526940688e+00	-1.189944e+00
1.900534651940688e+00	-1.170128e+00
1.902487776940688e+00	-1.150136e+00
1.904440901940688e+00	-1.129971e+00
1.906394026940688e+00	-1.109635e+00
1.908347151940688e+00	-1.089132e+00
1.910300276940688e+00	-1.068466e+00
1.912253401940688e+00	-1.047638e+00
1.914206526940688e+00	-1.026653e+00
1.916159651940688e+00	-1.005513e+00
1.918112776940688e+00	-9.842212e-01
1.920065901940688e+00	-9.627815e-01
1.922019026940688e+00	-9.411969e-01
1.923972151940688e+00	-9.194705e-01
1.925925276940688e+00	-8.976057e-01
1.927878401940688e+00	-8.756056e-01
1.929831526940688e+00	-8.534737e-01
1.931784651940688e+00	-8.312133e-01
1.933737776940688e+00	-8.088277e-01
1.935690901940688e+00	-7.863203e-01
1.937644026940688e+00	-7.636944e-01
1.939597151940688e+00	-7.409536e-01
1.941550276940688e+00	-7.181011e-01
1.945456526940688e+00	-6.720753e-01
1.946851616226403e+00	-6.555348e-01
1.948246705512117e+00	-6.389470e-01
1.949641794797831e+00	-6.223122e-01
1.951036884083546e+00	-6.056301e-01
1.952431973369260e+00	-5.889009e-01
1.953827062654974e+00	-5.721245e-01
1.955222151940688e+00	-5.553009e-01
1.957175276940688e+00	-5.316809e-01
1.962755634083546e+00	-4.635540e-01
1.968335991226403e+00	-3.950690e-01
1.973916348369260e+00	-3.262259e-01
1.979496705512117e+00	-2.570248e-01
1.985077062654974e+00	-1.874656e-01
1.990657419797831e+00	-1.175484e-01
1.996237776940688e+00	-4.727309e-02
1.998190901940688e+00	-2.273331e-02
2.000000000000000e+00	-9.797175e-16
